station_key,prec_no,prefecture,kind,daily_page,block_no,jma_name,kana,latitude,longitude,elevation_m,has_precipitation,has_wind,has_temperature,has_sunshine,has_snow,has_humidity,is_current,end_date,note_1,note_2,note_3,note_4,note_5
prec43_a1070,43,埼玉県,a,daily_a1,1070,所沢,トコロザワ,35.77333333333333,139.41333333333333,119,True,True,True,False,False,True,True,,,,,,
prec43_a1232,43,埼玉県,a,daily_a1,1232,鳩山,ハトヤマ,35.985,139.335,44,True,True,True,False,False,True,True,,,,,,
prec43_s47626,43,埼玉県,s,daily_s1,47626,熊谷,クマガヤ,36.15,139.38,30,True,True,True,True,True,True,True,,,,,,
prec43_s47641,43,埼玉県,s,daily_s1,47641,秩父,チチブ,35.99,139.07333333333332,232.1,True,True,True,True,True,True,True,,,,,,
prec44_a0365,44,東京都,a,daily_a1,0365,小河内,オゴウチ,35.791666666666664,139.05,530,True,True,True,False,False,True,True,,,,,,
prec44_a0366,44,東京都,a,daily_a1,0366,八王子,ハチオウジ,35.666666666666664,139.31666666666666,123,True,True,True,False,False,True,True,,,,,,
prec44_a0370,44,東京都,a,daily_a1,0370,江戸川臨海,エドガワリンカイ,35.638333333333335,139.86333333333334,5,True,True,True,False,False,True,True,,2009年5月28日までの地点名「新木場」,,,,
prec44_a0371,44,東京都,a,daily_a1,0371,羽田,ハネダ,35.553333333333335,139.78,6,True,True,True,False,False,False,True,,,,,,
prec44_a1001,44,東京都,a,daily_a1,1001,青梅,オウメ,35.788333333333334,139.31166666666667,155,True,True,True,False,False,True,True,,,,,,
prec44_a1002,44,東京都,a,daily_a1,1002,練馬,ネリマ,35.73833333333333,139.59166666666667,51,True,True,True,False,False,True,True,,,,,,
prec44_a1133,44,東京都,a,daily_a1,1133,府中,フチュウ,35.68333333333333,139.48333333333332,59,True,True,True,False,False,True,True,,,,,,
prec44_a1467,44,東京都,a,daily_a1,1467,大島北ノ山,オオシマキタノヤマ,34.781666666666666,139.36,38,True,True,True,False,False,False,True,,,,,,
prec44_a1468,44,東京都,a,daily_a1,1468,八重見ヶ原,ヤエミガハラ,33.115,139.785,92,True,True,True,False,False,False,True,,,,,,
prec44_a1506,44,東京都,a,daily_a1,1506,三宅坪田,ミヤケツボタ,34.07333333333333,139.56,20,True,True,True,False,False,False,True,,,,,,
prec44_a1522,44,東京都,a,daily_a1,1522,新島,ニイジマ,34.36833333333333,139.26833333333335,29,True,True,True,False,False,False,True,,2008年11月17日までの地点名「川原」,,,,
prec44_a1523,44,東京都,a,daily_a1,1523,神津島,コウヅシマ,34.18833333333333,139.13333333333333,138,True,True,True,False,False,False,True,,2006年2月28日までの地点名「金長」,,,,
prec44_s47662,44,東京都,s,daily_s1,47662,東京,トウキヨウ,35.69166666666667,139.75,25.2,True,True,True,True,True,True,True,,,,,,
prec44_s47675,44,東京都,s,daily_s1,47675,大島,オオシマ,34.748333333333335,139.36166666666668,74,True,True,True,True,True,True,True,,,,,,
prec44_s47677,44,東京都,s,daily_s1,47677,三宅島,ミヤケジマ,34.123333333333335,139.52,38.2,True,True,True,True,True,True,True,,,,,,
prec44_s47678,44,東京都,s,daily_s1,47678,八丈島,ハチジヨウ,33.12166666666667,139.77833333333334,151.2,True,True,True,True,True,True,True,,,,,,
prec44_s47971,44,東京都,s,daily_s1,47971,父島,チチジマ,27.091666666666665,142.19,2.7,True,True,True,True,True,True,True,,,,,,
prec44_s47991,44,東京都,s,daily_s1,47991,南鳥島,ミナミトリシマ,24.288333333333334,153.98333333333332,7.1,True,True,True,True,True,True,True,,,,,,
prec45_a0375,45,千葉県,a,daily_a1,0375,香取,カトリ,35.858333333333334,140.50166666666667,37,True,True,True,False,False,True,True,,2006年4月2日までの地点名「佐原」,,,,
prec45_a0376,45,千葉県,a,daily_a1,0376,我孫子,アビコ,35.86333333333333,140.11,20,True,True,True,False,False,True,True,,,,,,
prec45_a0378,45,千葉県,a,daily_a1,0378,成田,ナリタ,35.763333333333335,140.385,41,True,True,True,False,False,False,True,,,,,,
prec45_a0381,45,千葉県,a,daily_a1,0381,茂原,モバラ,35.43666666666667,140.29333333333332,11,True,True,True,False,False,True,True,,,,,,
prec45_a0382,45,千葉県,a,daily_a1,0382,木更津,キサラヅ,35.361666666666665,139.94,60,True,True,True,False,False,True,True,,,,,,
prec45_a0384,45,千葉県,a,daily_a1,0384,鴨川,カモガワ,35.111666666666665,140.1,5,True,True,True,False,False,True,True,,,,,,
prec45_a0916,45,千葉県,a,daily_a1,0916,佐倉,サクラ,35.72833333333333,140.21166666666667,5,True,True,True,False,False,True,True,,,,,,
prec45_a1003,45,千葉県,a,daily_a1,1003,横芝光,ヨコシバヒカリ,35.655,140.505,5,True,True,True,False,False,True,True,,2006年4月2日までの地点名「横芝」,,,,
prec45_a1236,45,千葉県,a,daily_a1,1236,船橋,フナバシ,35.711666666666666,140.04333333333332,28,True,True,True,False,False,True,True,,,,,,
prec45_a1238,45,千葉県,a,daily_a1,1238,牛久,ウシク,35.39666666666667,140.14833333333334,30,True,True,True,False,False,True,True,,,,,,
prec45_a1241,45,千葉県,a,daily_a1,1241,坂畑,サカハタ,35.235,140.09833333333333,120,True,True,True,False,False,True,True,,,,,,
prec45_s47648,45,千葉県,s,daily_s1,47648,銚子,チヨウシ,35.73833333333333,140.85666666666665,20.1,True,True,True,True,True,True,True,,,,,,
prec45_s47672,45,千葉県,s,daily_s1,47672,館山,タテヤマ,34.986666666666665,139.865,5.8,True,True,True,True,True,True,True,,,,,,
prec45_s47674,45,千葉県,s,daily_s1,47674,勝浦,カツウラ,35.15,140.31166666666667,11.9,True,True,True,True,True,True,True,,,,,,
prec45_s47682,45,千葉県,s,daily_s1,47682,千葉,チバ,35.60166666666667,140.10333333333332,3.5,True,True,True,True,True,True,True,,,,,,
prec46_a0388,46,神奈川県,a,daily_a1,0388,海老名,エビナ,35.43333333333333,139.38666666666666,18,True,True,True,False,False,True,True,,1985年1月8日までの地点名「厚木」,,,,
prec46_a0392,46,神奈川県,a,daily_a1,0392,三浦,ミウラ,35.178333333333335,139.63,42,True,True,True,False,False,True,True,,,,,,
prec46_a1008,46,神奈川県,a,daily_a1,1008,小田原,オダワラ,35.276666666666664,139.155,14,True,True,True,False,False,True,True,,,,,,
prec46_a1443,46,神奈川県,a,daily_a1,1443,辻堂,ツジドウ,35.32,139.45,5,True,True,True,False,False,True,True,,,,,,
prec46_s47670,46,神奈川県,s,daily_s1,47670,横浜,ヨコハマ,35.43833333333333,139.65166666666667,39.1,True,True,True,True,True,True,True,,,,,,
prec48_a0393,48,長野県,a,daily_a1,0393,野沢温泉,ノザワオンセン,36.91166666666667,138.44166666666666,576,True,True,True,False,True,True,True,,,,,,
prec48_a0394,48,長野県,a,daily_a1,0394,信濃町,シナノマチ,36.80833333333333,138.19666666666666,685,True,True,True,False,True,True,True,,,,,,
prec48_a0395,48,長野県,a,daily_a1,0395,飯山,イイヤマ,36.875,138.375,313,True,True,True,False,True,True,True,,,,,,
prec48_a0396,48,長野県,a,daily_a1,0396,白馬,ハクバ,36.69833333333333,137.86166666666668,703,True,True,True,False,True,True,True,,,,,,
prec48_a0399,48,長野県,a,daily_a1,0399,大町,オオマチ,36.52333333333333,137.83166666666668,784,True,True,True,False,True,True,True,,,,,,
prec48_a0400,48,長野県,a,daily_a1,0400,信州新町,シンシュウシンマチ,36.54833333333333,137.99666666666667,509,True,True,True,False,False,True,True,,,,,,
prec48_a0402,48,長野県,a,daily_a1,0402,上田,ウエダ,36.4,138.265,502,True,True,True,False,False,True,True,,,,,,
prec48_a0404,48,長野県,a,daily_a1,0404,穂高,ホタカ,36.343333333333334,137.88166666666666,540,True,True,True,False,False,True,True,,,,,,
prec48_a0408,48,長野県,a,daily_a1,0408,佐久,サク,36.24666666666667,138.47666666666666,683,True,True,True,False,False,True,True,,,,,,
prec48_a0414,48,長野県,a,daily_a1,0414,原村,ハラムラ,35.97,138.22,1017,True,True,True,False,False,True,True,,,,,,
prec48_a0415,48,長野県,a,daily_a1,0415,野辺山,ノベヤマ,35.94833333333333,138.47166666666666,1350,True,True,True,False,False,True,True,,,,,,
prec48_a0417,48,長野県,a,daily_a1,0417,木曽福島,キソフクシマ,35.84,137.68833333333333,750,True,True,True,False,False,True,True,,,,,,
prec48_a0424,48,長野県,a,daily_a1,0424,飯島,イイジマ,35.653333333333336,137.89833333333334,728,True,True,True,False,False,True,True,,,,,,
prec48_a0992,48,長野県,a,daily_a1,0992,菅平,スガダイラ,36.531666666666666,138.325,1253,True,True,True,False,True,True,True,,,,,,
prec48_a0993,48,長野県,a,daily_a1,0993,東御,トウミ,36.38333333333333,138.38333333333333,958,True,True,True,False,False,True,True,,2004年3月31日までの地点名「東部町」,,,,
prec48_a1022,48,長野県,a,daily_a1,1022,南木曽,ナギソ,35.61,137.62,560,True,True,True,False,False,True,True,,,,,,
prec48_a1300,48,長野県,a,daily_a1,1300,立科,タテシナ,36.27166666666667,138.31333333333333,715,True,True,True,False,False,True,True,,,,,,
prec48_a1312,48,長野県,a,daily_a1,1312,奈川,ナガワ,36.08833333333333,137.68333333333334,1068,True,True,True,False,False,True,True,,,,,,
prec48_a1314,48,長野県,a,daily_a1,1314,開田高原,カイダコウゲン,35.93833333333333,137.60166666666666,1130,True,True,True,False,True,True,True,,2006年1月4日までの地点名「開田」,,,,
prec48_a1317,48,長野県,a,daily_a1,1317,浪合,ナミアイ,35.373333333333335,137.69166666666666,940,True,True,True,False,False,True,True,,,,,,
prec48_a1319,48,長野県,a,daily_a1,1319,辰野,タツノ,35.983333333333334,137.98333333333332,732,True,True,True,False,False,True,True,,,,,,
prec48_a1323,48,長野県,a,daily_a1,1323,南信濃,ミナミシナノ,35.321666666666665,137.93166666666667,407,True,True,True,False,False,True,True,,,,,,
prec48_a1445,48,長野県,a,daily_a1,1445,伊那,イナ,35.825,137.955,633,True,True,True,False,False,True,True,,,,,,
prec48_a1529,48,長野県,a,daily_a1,1529,松本今井,マツモトイマイ,36.166666666666664,137.92166666666665,658,True,True,True,False,False,False,True,,,,,,
prec48_a1666,48,長野県,a,daily_a1,1666,木祖薮原,キソヤブハラ,35.93666666666667,137.78666666666666,985,True,True,True,False,False,True,True,,,,,,
prec48_s47610,48,長野県,s,daily_s1,47610,長野,ナガノ,36.66166666666667,138.19166666666666,418.2,True,True,True,True,True,True,True,,,,,,
prec48_s47618,48,長野県,s,daily_s1,47618,松本,マツモト,36.24666666666667,137.97,610,True,True,True,True,True,True,True,,,,,,
prec48_s47620,48,長野県,s,daily_s1,47620,諏訪,スワ,36.045,138.10833333333332,760.1,True,True,True,True,True,True,True,,,,,,
prec48_s47622,48,長野県,s,daily_s1,47622,軽井沢,カルイザワ,36.34166666666667,138.54666666666665,999.1,True,True,True,True,True,True,True,,,,,,
prec48_s47637,48,長野県,s,daily_s1,47637,飯田,イイダ,35.52333333333333,137.82166666666666,516.4,True,True,True,True,True,True,True,,,,,,
prec49_a0433,49,山梨県,a,daily_a1,0433,勝沼,カツヌマ,35.663333333333334,138.725,394,True,True,True,False,False,True,True,,,,,,
prec49_a0434,49,山梨県,a,daily_a1,0434,大月,オオツキ,35.608333333333334,138.93833333333333,364,True,True,True,False,False,True,True,,,,,,
prec49_a0436,49,山梨県,a,daily_a1,0436,古関,フルセキ,35.528333333333336,138.615,552,True,True,True,False,False,True,True,,2006年2月28日までの地点名「上九一色」,,,,
prec49_a0438,49,山梨県,a,daily_a1,0438,山中,ヤマナカ,35.43666666666667,138.83666666666667,992,True,True,True,False,False,True,True,,,,,,
prec49_a0439,49,山梨県,a,daily_a1,0439,南部,ナンブ,35.288333333333334,138.445,141,True,True,True,False,False,True,True,,,,,,
prec49_a1023,49,山梨県,a,daily_a1,1023,大泉,オオイズミ,35.861666666666665,138.38666666666666,867,True,True,True,False,False,True,True,,,,,,
prec49_a1024,49,山梨県,a,daily_a1,1024,韮崎,ニラサキ,35.693333333333335,138.44833333333332,341,True,True,True,False,False,True,True,,,,,,
prec49_a1234,49,山梨県,a,daily_a1,1234,切石,キリイシ,35.46666666666667,138.44166666666666,226,True,True,True,False,False,True,True,,2004年9月30日までの地点名「中富」,,,,
prec49_s47638,49,山梨県,s,daily_s1,47638,甲府,コウフ,35.666666666666664,138.55333333333334,272.8,True,True,True,True,True,True,True,,,,,,
prec49_s47639,49,山梨県,s,daily_s1,47639,富士山,フジサン,35.36,138.72666666666666,3775.1,True,True,True,True,True,True,True,,,,,,
prec49_s47640,49,山梨県,s,daily_s1,47640,河口湖,カワグチコ,35.5,138.76,859.6,True,True,True,True,True,True,True,,1968年3月29日までの地点名「船津」,,,,
prec50_a0441,50,静岡県,a,daily_a1,0441,御殿場,ゴテンバ,35.305,138.92666666666668,472,True,True,True,False,False,True,True,,,,,,
prec50_a0442,50,静岡県,a,daily_a1,0442,富士,フジ,35.185,138.66333333333333,66,True,True,True,False,False,True,True,,2007年3月26日までの地点名「吉原」,,,,
prec50_a0445,50,静岡県,a,daily_a1,0445,川根本町,カワネホンチョウ,35.10166666666667,138.12833333333333,290,True,True,True,False,False,True,True,,2005年10月2日までの地点名「本川根」,,,,
prec50_a0451,50,静岡県,a,daily_a1,0451,天竜,テンリュウ,34.89,137.81333333333333,61,True,True,True,False,False,True,True,,,,,,
prec50_a0456,50,静岡県,a,daily_a1,0456,松崎,マツザキ,34.755,138.78333333333333,4,True,True,True,False,False,True,True,,,,,,
prec50_a0457,50,静岡県,a,daily_a1,0457,稲取,イナトリ,34.781666666666666,139.04833333333335,130,True,True,True,False,False,True,True,,,,,,
prec50_a0986,50,静岡県,a,daily_a1,0986,佐久間,サクマ,35.056666666666665,137.76166666666666,150,True,True,True,False,False,True,True,,,,,,
prec50_a1243,50,静岡県,a,daily_a1,1243,清水,シミズ,35.053333333333335,138.52166666666668,3,True,True,True,False,False,True,True,,,,,,
prec50_a1244,50,静岡県,a,daily_a1,1244,磐田,イワタ,34.69166666666667,137.88,1,True,True,True,False,False,True,True,,2005年7月6日までの地点名「福田」,,,,
prec50_a1335,50,静岡県,a,daily_a1,1335,菊川牧之原,キクガワマキノハラ,34.785,138.13833333333332,191,True,True,True,False,False,True,True,,2005年10月2日までの地点名「牧の原」,,,,
prec50_a1338,50,静岡県,a,daily_a1,1338,井川,イカワ,35.21666666666667,138.22166666666666,755,True,True,True,False,False,True,True,,,,,,
prec50_a1601,50,静岡県,a,daily_a1,1601,静岡空港,シズオカクウコウ,34.795,138.18833333333333,132,True,True,True,False,False,False,True,,,,,,
prec50_s47639,50,静岡県,s,daily_s1,47639,富士山,フジサン,35.36,138.72666666666666,3775.1,True,True,True,True,True,True,True,,,,,,
prec50_s47654,50,静岡県,s,daily_s1,47654,浜松,ハママツ,34.75333333333333,137.71166666666667,45.9,True,True,True,True,True,True,True,,,,,,
prec50_s47655,50,静岡県,s,daily_s1,47655,御前崎,オマエザキ,34.60333333333333,138.21333333333334,45.1,True,True,True,True,True,True,True,,,,,,
prec50_s47656,50,静岡県,s,daily_s1,47656,静岡,シズオカ,34.975,138.40333333333334,14.1,True,True,True,True,True,True,True,,,,,,
prec50_s47657,50,静岡県,s,daily_s1,47657,三島,ミシマ,35.11333333333334,138.925,20.5,True,True,True,True,True,True,True,,,,,,
prec50_s47666,50,静岡県,s,daily_s1,47666,石廊崎,イロウザキ,34.60333333333333,138.84166666666667,52.2,True,True,True,True,True,True,True,,1968年3月29日までの地点名「長津呂」,,,,
prec50_s47668,50,静岡県,s,daily_s1,47668,網代,アジロ,35.045,139.09166666666667,66.9,True,True,True,True,True,True,True,,,,,,
prec51_a0464,51,愛知県,a,daily_a1,0464,豊田,トヨタ,35.13166666666667,137.17666666666668,75,True,True,True,False,False,True,True,,,,,,
prec51_a0467,51,愛知県,a,daily_a1,0467,岡崎,オカザキ,34.91833333333334,137.19333333333333,47,True,True,True,False,False,True,True,,,,,,
prec51_a0470,51,愛知県,a,daily_a1,0470,豊橋,トヨハシ,34.75,137.34166666666667,3,True,True,True,False,False,True,True,,,,,,
prec51_a0982,51,愛知県,a,daily_a1,0982,稲武,イナブ,35.211666666666666,137.50666666666666,505,True,True,True,False,False,True,True,,,,,,
prec51_a0984,51,愛知県,a,daily_a1,0984,南知多,ミナミチタ,34.74,136.93833333333333,16,True,True,True,False,False,True,True,,,,,,
prec51_a1344,51,愛知県,a,daily_a1,1344,蒲郡,ガマゴオリ,34.845,137.21666666666667,55,True,True,True,False,False,True,True,,,,,,
prec51_a1346,51,愛知県,a,daily_a1,1346,愛西,アイサイ,35.21666666666667,136.69833333333332,5,True,True,True,False,False,True,True,,2005年3月31日までの地点名「八開」,,,,
prec51_a1541,51,愛知県,a,daily_a1,1541,新城,シンシロ,34.906666666666666,137.51833333333335,53,True,True,True,False,False,True,True,,,,,,
prec51_a1555,51,愛知県,a,daily_a1,1555,セントレア,セントレア,34.858333333333334,136.805,4,True,True,True,False,False,False,True,,,,,,
prec51_a1638,51,愛知県,a,daily_a1,1638,大府,オオブ,34.995,136.94333333333333,32,True,True,True,False,False,True,True,,,,,,
prec51_s47636,51,愛知県,s,daily_s1,47636,名古屋,ナゴヤ,35.166666666666664,136.965,51.1,True,True,True,True,True,True,True,,,,,,
prec51_s47653,51,愛知県,s,daily_s1,47653,伊良湖,イラコ,34.62833333333333,137.09333333333333,6.2,True,True,True,True,True,True,True,,,,,,
prec52_a0473,52,岐阜県,a,daily_a1,0473,神岡,カミオカ,36.321666666666665,137.30833333333334,455,True,True,True,False,True,True,True,,,,,,
prec52_a0483,52,岐阜県,a,daily_a1,0483,萩原,ハギワラ,35.888333333333335,137.20666666666668,425,True,True,True,False,False,True,True,,,,,,
prec52_a0485,52,岐阜県,a,daily_a1,0485,八幡,ハチマン,35.75666666666667,136.97833333333332,271,True,True,True,False,False,True,True,,,,,,
prec52_a0486,52,岐阜県,a,daily_a1,0486,樽見,タルミ,35.638333333333335,136.60166666666666,190,True,True,True,False,True,True,True,,,,,,
prec52_a0487,52,岐阜県,a,daily_a1,0487,金山,カナヤマ,35.66166666666667,137.16,233,True,True,True,False,False,True,True,,,,,,
prec52_a0491,52,岐阜県,a,daily_a1,0491,美濃加茂,ミノカモ,35.445,137.005,74,True,True,True,False,False,True,True,,,,,,
prec52_a0493,52,岐阜県,a,daily_a1,0493,恵那,エナ,35.446666666666665,137.40333333333334,315,True,True,True,False,False,True,True,,,,,,
prec52_a0494,52,岐阜県,a,daily_a1,0494,中津川,ナカツガワ,35.47666666666667,137.48666666666668,378,True,True,True,False,False,True,True,,,,,,
prec52_a0495,52,岐阜県,a,daily_a1,0495,関ケ原,セキガハラ,35.36333333333334,136.46666666666667,130,True,True,True,False,True,True,True,,,,,,
prec52_a0496,52,岐阜県,a,daily_a1,0496,大垣,オオガキ,35.346666666666664,136.62,6,True,True,True,False,False,True,True,,,,,,
prec52_a1057,52,岐阜県,a,daily_a1,1057,美濃,ミノ,35.555,136.91,68,True,True,True,False,False,True,True,,,,,,
prec52_a1058,52,岐阜県,a,daily_a1,1058,多治見,タジミ,35.346666666666664,137.10833333333332,120,True,True,True,False,False,True,True,,,,,,
prec52_a1061,52,岐阜県,a,daily_a1,1061,栃尾,トチオ,36.248333333333335,137.50333333333333,765,True,True,True,False,False,True,True,,,,,,
prec52_a1066,52,岐阜県,a,daily_a1,1066,宮地,ミヤジ,35.763333333333335,137.28833333333333,450,True,True,True,False,False,True,True,,,,,,
prec52_a1299,52,岐阜県,a,daily_a1,1299,長滝,ナガタキ,35.92333333333333,136.83166666666668,430,True,True,True,False,True,True,True,,,,,,
prec52_a1301,52,岐阜県,a,daily_a1,1301,揖斐川,イビガワ,35.485,136.56666666666666,45,True,True,True,False,False,True,True,,,,,,
prec52_a1305,52,岐阜県,a,daily_a1,1305,六厩,ムマヤ,36.06,137.035,1015,True,True,True,False,False,True,True,,,,,,
prec52_a1306,52,岐阜県,a,daily_a1,1306,白川,シラカワ,36.27333333333333,136.89666666666668,478,True,True,True,False,True,True,True,,,,,,
prec52_a1308,52,岐阜県,a,daily_a1,1308,河合,カワイ,36.305,137.1,471,True,True,True,False,True,True,True,,,,,,
prec52_a1311,52,岐阜県,a,daily_a1,1311,宮之前,ミヤノマエ,36.015,137.38833333333332,930,True,True,True,False,False,True,True,,,,,,
prec52_a1313,52,岐阜県,a,daily_a1,1313,黒川,クロカワ,35.598333333333336,137.31833333333333,517,True,True,True,False,False,True,True,,,,,,
prec52_s47617,52,岐阜県,s,daily_s1,47617,高山,タカヤマ,36.155,137.25333333333333,560,True,True,True,True,True,True,True,,,,,,
prec52_s47632,52,岐阜県,s,daily_s1,47632,岐阜,ギフ,35.4,136.76166666666666,12.7,True,True,True,True,True,True,True,,,,,,
prec53_a0500,53,三重県,a,daily_a1,0500,桑名,クワナ,35.05,136.69333333333333,3,True,True,True,False,False,True,True,,,,,,
prec53_a0503,53,三重県,a,daily_a1,0503,亀山,カメヤマ,34.87,136.45333333333335,70,True,True,True,False,False,True,True,,,,,,
prec53_a0509,53,三重県,a,daily_a1,0509,小俣,オバタ,34.528333333333336,136.665,10,True,True,True,False,False,True,True,,,,,,
prec53_a0510,53,三重県,a,daily_a1,0510,粥見,カユミ,34.44833333333333,136.39,120,True,True,True,False,False,True,True,,,,,,
prec53_a1230,53,三重県,a,daily_a1,1230,鳥羽,トバ,34.48166666666667,136.825,2,True,True,True,False,False,True,True,,,,,,
prec53_a1258,53,三重県,a,daily_a1,1258,南伊勢,ミナミイセ,34.345,136.68166666666667,6,True,True,True,False,False,True,True,,2006年2月28日までの地点名「南勢」,,,,
prec53_a1349,53,三重県,a,daily_a1,1349,紀伊長島,キイナガシマ,34.208333333333336,136.32666666666665,3,True,True,True,False,False,True,True,,,,,,
prec53_a1532,53,三重県,a,daily_a1,1532,熊野新鹿,クマノアタシカ,33.931666666666665,136.13833333333332,23,True,True,True,False,False,True,True,,,,,,
prec53_s47649,53,三重県,s,daily_s1,47649,上野,ウエノ,34.76166666666667,136.14166666666668,159.2,True,True,True,True,True,True,True,,,,,,
prec53_s47651,53,三重県,s,daily_s1,47651,津,ツ,34.733333333333334,136.51833333333335,2.7,True,True,True,True,True,True,True,,,,,,
prec53_s47663,53,三重県,s,daily_s1,47663,尾鷲,オワセ,34.068333333333335,136.19333333333333,15.3,True,True,True,True,True,True,True,,,,,,
prec53_s47684,53,三重県,s,daily_s1,47684,四日市,ヨツカイチ,34.94,136.58,55.1,True,True,True,True,True,True,True,,,,,,
prec54_a0515,54,新潟県,a,daily_a1,0515,村上,ムラカミ,38.22666666666667,139.47833333333332,10,True,True,True,False,False,True,True,,,,,,
prec54_a0518,54,新潟県,a,daily_a1,0518,両津,リョウツ,38.07333333333333,138.44,2,True,True,True,False,False,True,True,,,,,,
prec54_a0521,54,新潟県,a,daily_a1,0521,新津,ニイツ,37.791666666666664,139.08666666666667,3,True,True,True,False,True,True,True,,,,,,
prec54_a0522,54,新潟県,a,daily_a1,0522,巻,マキ,37.76833333333333,138.91333333333333,2,True,True,True,False,False,True,True,,,,,,
prec54_a0524,54,新潟県,a,daily_a1,0524,寺泊,テラドマリ,37.64,138.76666666666668,44,True,True,True,False,False,True,True,,,,,,
prec54_a0525,54,新潟県,a,daily_a1,0525,三条,サンジョウ,37.64,138.955,9,True,True,True,False,False,True,True,,,,,,
prec54_a0527,54,新潟県,a,daily_a1,0527,津川,ツガワ,37.67166666666667,139.44666666666666,100,True,True,True,False,True,True,True,,,,,,
prec54_a0529,54,新潟県,a,daily_a1,0529,長岡,ナガオカ,37.45,138.82333333333332,23,True,True,True,False,True,True,True,,,,,,
prec54_a0532,54,新潟県,a,daily_a1,0532,柏崎,カシワザキ,37.35166666666667,138.55333333333334,7,True,True,True,False,True,True,True,,,,,,
prec54_a0534,54,新潟県,a,daily_a1,0534,小出,コイデ,37.22666666666667,138.96333333333334,98,True,True,True,False,True,True,True,,,,,,
prec54_a0536,54,新潟県,a,daily_a1,0536,安塚,ヤスヅカ,37.10666666666667,138.45666666666668,126,True,True,True,False,True,True,True,,,,,,
prec54_a0537,54,新潟県,a,daily_a1,0537,十日町,トオカマチ,37.14333333333333,138.72666666666666,170,True,True,True,False,True,True,True,,,,,,
prec54_a0539,54,新潟県,a,daily_a1,0539,糸魚川,イトイガワ,37.04333333333334,137.875,8,True,True,True,False,False,True,True,,,,,,
prec54_a0540,54,新潟県,a,daily_a1,0540,能生,ノウ,37.083333333333336,138.02333333333334,55,True,True,True,False,True,True,True,,,,,,
prec54_a0543,54,新潟県,a,daily_a1,0543,津南,ツナン,36.99666666666667,138.68333333333334,452,True,True,True,False,True,True,True,,,,,,
prec54_a0544,54,新潟県,a,daily_a1,0544,湯沢,ユザワ,36.94166666666667,138.81,340,True,True,True,False,True,True,True,,,,,,
prec54_a0995,54,新潟県,a,daily_a1,0995,粟島,アワシマ,38.465,139.25333333333333,4,True,True,True,False,False,True,True,,,,,,
prec54_a0996,54,新潟県,a,daily_a1,0996,羽茂,ハモチ,37.84166666666667,138.31333333333333,11,True,True,True,False,False,True,True,,,,,,
prec54_a0997,54,新潟県,a,daily_a1,0997,守門,スモン,37.346666666666664,139.04333333333332,222,True,True,True,False,True,True,True,,2013年12月16日までの地点名「入広瀬」,,,,
prec54_a0998,54,新潟県,a,daily_a1,0998,関山,セキヤマ,36.93333333333333,138.22166666666666,350,True,True,True,False,True,True,True,,,,,,
prec54_a1060,54,新潟県,a,daily_a1,1060,下関,シモセキ,38.09166666666667,139.56333333333333,33,True,True,True,False,True,True,True,,,,,,
prec54_a1302,54,新潟県,a,daily_a1,1302,大潟,オオガタ,37.225,138.325,13,True,True,True,False,False,True,True,,,,,,
prec54_a1315,54,新潟県,a,daily_a1,1315,弾崎,ハジキザキ,38.33,138.51166666666666,58,True,True,True,False,False,True,True,,1997年3月31日までの地点名「二ツ亀」,,,,
prec54_a1318,54,新潟県,a,daily_a1,1318,中条,ナカジョウ,38.07666666666667,139.38833333333332,14,True,True,True,False,False,True,True,,,,,,
prec54_a1469,54,新潟県,a,daily_a1,1469,松浜,マツハマ,37.955,139.11166666666668,1,True,True,True,False,True,False,True,,,,,,
prec54_s47602,54,新潟県,s,daily_s1,47602,相川,アイカワ,38.028333333333336,138.24,5.5,True,True,True,True,True,True,True,,,,,,
prec54_s47604,54,新潟県,s,daily_s1,47604,新潟,ニイガタ,37.89333333333333,139.01833333333335,4.1,True,True,True,True,True,True,True,,,,,,
prec54_s47612,54,新潟県,s,daily_s1,47612,高田,タカダ,37.10666666666667,138.24666666666667,12.9,True,True,True,True,True,True,True,,,,,,
prec55_a0546,55,富山県,a,daily_a1,0546,朝日,アサヒ,36.93666666666667,137.56333333333333,43,True,True,True,False,True,True,True,,2017年9月26日までの地点名「泊」,,,,
prec55_a0547,55,富山県,a,daily_a1,0547,魚津,ウオヅ,36.821666666666665,137.42833333333334,48,True,True,True,False,True,True,True,,,,,,
prec55_a0552,55,富山県,a,daily_a1,0552,砺波,トナミ,36.61,136.955,69,True,True,True,False,True,True,True,,,,,,
prec55_a0553,55,富山県,a,daily_a1,0553,上市,カミイチ,36.67,137.42333333333335,296,True,True,True,False,False,True,True,,,,,,
prec55_a0554,55,富山県,a,daily_a1,0554,南砺高宮,ナントタカミヤ,36.545,136.87166666666667,91,True,True,True,False,False,True,True,,2004年12月5日までの地点名「福光」,,,,
prec55_a0555,55,富山県,a,daily_a1,0555,八尾,ヤツオ,36.57,137.15833333333333,124,True,True,True,False,False,True,True,,,,,,
prec55_a1309,55,富山県,a,daily_a1,1309,氷見,ヒミ,36.825,136.96833333333333,1,True,True,True,False,True,True,True,,,,,,
prec55_a1533,55,富山県,a,daily_a1,1533,秋ヶ島,アキガシマ,36.64833333333333,137.18666666666667,24,True,True,True,False,True,False,True,,,,,,
